codigo,aids,animais,dengue,hanseniase,hepatites,sadquirida,scongenita,sgestante,toxico,tuberculose,autoprovocada_sim,autoprovocada_não,violencia,estabelecimentos,profissionais,estado,metropolitana,amazonia,semiarido,agropecuaria,industria,servicos,servicos_basicos,impostos,pib,per_capita,populacao,latitude,longitude,regiao,nascimentos,mortalidade_geral,mortalidade_infantil
220750,4,21,4,21,0,5,18,12,2,12,0,1,1,15,38,PI,0,0,0,12788.0,5020.0,23436.0,68597.0,5794.0,115634.0,7953.39,14539,-5.97127,-43.0564,NE,993,409,13
220755,2,58,28,4,0,2,0,0,24,3,0,0,0,7,6,PI,0,0,1,4665.0,1138.0,6123.0,22184.0,1384.0,35493.0,8997.06,3945,-7.10345,-41.7004,NE,213,132,7
220770,125,157,591,256,21,261,158,111,481,321,495,861,1681,185,800,PI,0,0,1,70295.0,237579.0,1305009.0,710915.0,303499.0,2627297.0,17163.13,153078,-2.90624,-41.7757,NE,12178,5174,183
220775,1,7,4,12,0,0,4,1,0,2,0,0,0,4,8,PI,0,0,1,4441.0,1985.0,7910.0,22245.0,1710.0,38291.0,8878.08,4313,-5.85707,-42.4412,NE,292,105,7
220780,5,37,46,51,1,6,3,4,17,11,8,18,27,34,108,PI,0,0,1,7884.0,9807.0,89470.0,96315.0,18127.0,221602.0,10797.76,20523,-8.13478,-41.1434,NE,1722,671,34
220790,13,135,303,23,2,40,6,16,16,31,17,40,61,34,102,PI,0,0,1,9515.0,14195.0,118103.0,179729.0,22425.0,343967.0,8878.4,38742,-4.42847,-41.453,NE,2769,1208,40
220800,42,1475,924,157,40,332,34,79,823,73,773,839,1668,321,638,PI,0,0,1,28419.0,132929.0,922316.0,385411.0,199873.0,1668948.0,21336.04,78222,-7.07763,-41.4673,NE,5552,2501,84
220810,1,70,23,20,0,0,0,0,3,12,1,3,4,15,36,PI,0,0,1,17185.0,4097.0,17953.0,54682.0,4275.0,98192.0,8097.01,12127,-6.2388,-41.4116,NE,666,313,9
220820,5,75,16,24,1,5,1,0,31,7,29,31,63,13,37,PI,0,0,1,36041.0,6958.0,43499.0,85179.0,10443.0,182120.0,9884.4,18425,-6.83384,-40.614,NE,1175,524,16
220830,15,23,111,32,2,5,4,17,8,47,16,17,33,25,74,PI,0,0,1,19690.0,21314.0,117423.0,133051.0,22975.0,314452.0,10921.9,28791,-3.93375,-41.7091,NE,2178,971,34
220840,70,1309,109,124,12,215,15,79,248,98,181,196,392,84,322,PI,0,0,1,14535.0,56157.0,338346.0,293571.0,72953.0,775561.0,12167.19,63742,-4.27468,-41.7762,NE,4780,2202,70
220850,3,10,5,3,0,2,6,11,1,8,0,1,1,8,34,PI,0,0,0,4071.0,3327.0,20285.0,61710.0,3839.0,93232.0,7418.18,12568,-3.89172,-42.7115,NE,1163,320,21
220855,1,23,5,1,0,0,6,0,11,1,2,17,20,4,8,PI,0,0,0,2202.0,762.0,4695.0,16524.0,948.0,25132.0,9273.74,2710,-6.96464,-44.184,NE,180,59,2
220880,12,89,37,40,2,10,14,21,4,22,13,12,25,16,57,PI,0,0,1,31079.0,6812.0,45218.0,83399.0,9260.0,175767.0,9776.81,17978,-6.23156,-42.6845,NE,1346,643,15
220890,1,19,24,7,0,0,2,2,6,4,0,1,1,9,16,PI,0,0,0,197423.0,13060.0,44437.0,38854.0,23622.0,317395.0,43235.97,7341,-7.55692,-45.2451,NE,531,167,6
220900,5,20,54,10,0,0,3,4,4,5,1,2,3,11,16,PI,0,0,1,4053.0,2437.0,13047.0,31852.0,2606.0,53995.0,8394.77,6432,-7.77461,-43.1368,NE,376,199,1
220910,1,20,10,3,0,2,1,1,7,5,0,0,0,11,17,PI,0,0,1,3667.0,2213.0,16102.0,31258.0,3204.0,56445.0,9045.66,6240,-7.17891,-41.7613,NE,370,221,1
220937,1,26,28,25,0,1,0,0,12,4,2,4,6,7,12,PI,0,0,1,2776.0,2454.0,9633.0,24605.0,2339.0,41808.0,7952.77,5257,-6.79622,-42.2817,NE,298,170,6
220940,8,45,15,10,0,6,1,4,33,1,0,0,0,10,17,PI,0,0,1,6615.0,6356.0,14304.0,29850.0,7084.0,64208.0,10009.09,6415,-6.9801,-41.2315,NE,403,228,4
220950,1,13,5,4,0,1,0,1,3,5,0,0,0,7,8,PI,0,0,1,2895.0,1343.0,7447.0,20541.0,1478.0,33704.0,8874.07,3798,-7.42398,-41.9131,NE,220,126,2
220955,2,24,15,2,0,0,0,1,2,0,1,3,4,4,7,PI,0,0,1,2223.0,1163.0,6627.0,22930.0,1028.0,33971.0,7637.32,4448,-9.06483,-43.0016,NE,308,129,2
220960,1,43,4,6,0,1,0,0,0,3,0,3,3,6,7,PI,0,0,1,2491.0,1254.0,6467.0,17695.0,1368.0,29275.0,9950.64,2942,-5.93585,-42.1131,NE,129,86,1
220965,1,20,1,5,13,0,0,0,0,4,0,0,0,6,7,PI,0,0,1,3270.0,1761.0,10186.0,30085.0,2822.0,48125.0,8362.23,5755,-8.23762,-41.6871,NE,350,198,12
220970,1,20,11,15,1,1,1,1,9,7,1,0,1,10,15,PI,0,0,1,3990.0,1760.0,10542.0,34367.0,2119.0,52778.0,8216.96,6423,-7.24671,-42.5414,NE,396,225,6
220975,1,15,6,1,1,0,0,0,0,3,0,1,1,2,5,PI,0,0,1,5254.0,1047.0,8489.0,19231.0,14059.0,48081.0,15810.9,3041,-10.0307,-45.3022,NE,162,65,4
220980,1,49,0,8,0,1,4,4,2,1,1,1,2,6,11,PI,0,0,1,7170.0,1912.0,9566.0,24378.0,2154.0,45180.0,9008.98,5015,-5.99699,-42.7029,NE,366,134,4
220985,2,46,16,6,0,0,1,1,15,2,0,0,0,6,6,PI,0,0,1,5116.0,1602.0,9022.0,23677.0,2044.0,41461.0,8997.51,4608,-6.8173,-41.3446,NE,250,181,1
220987,3,20,40,3,1,1,2,1,3,6,1,3,4,5,13,PI,0,0,1,2134.0,1320.0,12483.0,31261.0,2488.0,49687.0,8223.61,6042,-3.93858,-41.2587,NE,392,160,6
220990,2,78,11,12,0,0,0,1,7,6,4,2,6,6,17,PI,0,0,1,5099.0,2060.0,11466.0,32013.0,2083.0,52721.0,8587.9,6139,-5.51121,-41.8926,NE,350,236,3
220995,3,79,42,6,2,2,1,1,8,10,0,0,0,9,4,PI,0,0,1,1463.0,955.0,5148.0,22882.0,1029.0,31476.0,6503.36,4840,-6.91533,-41.8639,NE,321,148,3
220997,3,44,47,5,0,2,2,5,6,10,5,13,19,9,13,PI,0,0,0,2337.0,1442.0,11933.0,38548.0,2197.0,56457.0,7066.81,7989,-3.81574,-42.4519,NE,693,215,9
221000,4,27,39,122,1,2,4,15,5,18,9,1,11,21,109,PI,0,0,1,6999.0,90225.0,115735.0,100255.0,28537.0,341750.0,16589.0,20601,-8.35508,-42.2562,NE,1780,649,19
221005,2,4,26,2,0,9,0,0,1,7,0,3,3,7,14,PI,0,0,1,9542.0,1663.0,10223.0,26700.0,2517.0,50644.0,9473.17,5346,-3.81104,-41.8317,NE,320,136,6
221010,2,20,1,7,2,0,1,0,6,3,0,0,0,6,13,PI,0,0,1,3380.0,1384.0,7561.0,22237.0,1470.0,36033.0,9621.59,3745,-7.49396,-42.5678,NE,213,120,0
221035,2,18,33,3,1,0,1,0,3,1,0,1,1,9,9,PI,0,0,1,2232.0,1194.0,7097.0,23986.0,1262.0,35772.0,7822.36,4573,-9.16875,-42.5474,NE,241,162,5
221037,2,14,22,3,1,12,1,0,5,1,0,0,0,7,3,PI,0,0,1,2073.0,768.0,3818.0,14500.0,725.0,21884.0,8276.77,2644,-6.82724,-41.3237,NE,139,79,1
221038,4,7,1,5,0,0,0,0,2,4,0,0,0,3,6,PI,0,0,1,1449.0,734.0,5111.0,15169.0,994.0,23457.0,9566.51,2452,-5.86435,-42.1856,NE,109,76,0
221039,2,9,2,4,1,0,0,1,2,4,0,0,0,5,5,PI,0,0,1,1903.0,690.0,5051.0,16815.0,972.0,25430.0,8368.03,3039,-7.59755,-42.3679,NE,206,101,7
221040,5,47,93,50,4,1,6,7,9,12,8,37,50,31,51,PI,0,0,1,11935.0,7744.0,29502.0,85264.0,5735.0,140180.0,7936.82,17662,-5.4977,-41.3168,NE,1154,471,19
221050,3,172,9,22,1,17,14,14,11,8,40,67,107,18,38,PI,0,0,1,7224.0,5142.0,30768.0,66237.0,6130.0,115500.0,8081.99,14291,-5.92119,-42.7196,NE,1070,498,21
221060,6,551,346,43,4,3,5,8,19,47,35,324,364,38,145,PI,0,0,1,7160.0,31968.0,239117.0,166776.0,48864.0,493884.0,14228.88,34710,-9.01284,-42.699,NE,3069,994,44
221063,1,48,48,2,0,0,1,0,7,3,0,0,0,8,8,PI,0,0,1,53016.0,4929.0,16312.0,25266.0,7974.0,107496.0,25034.11,4294,-7.56823,-44.0636,NE,272,104,0
221065,1,176,4,3,0,2,2,2,5,5,1,0,1,7,18,PI,0,0,1,4159.0,1749.0,14387.0,46438.0,2693.0,69426.0,6914.3,10041,-4.91705,-41.7315,NE,518,263,7
221070,2,26,203,19,2,2,0,3,31,9,11,12,23,17,34,PI,0,0,1,11031.0,124567.0,34675.0,75238.0,8682.0,254193.0,17371.2,14633,-7.59497,-40.8182,NE,1086,405,14
221080,6,40,215,53,0,4,2,4,6,17,1,2,3,24,51,PI,0,0,1,12397.0,33067.0,57028.0,63522.0,13088.0,179101.0,14090.26,12711,-7.85954,-41.9086,NE,910,432,18
221090,2,69,1,6,0,1,0,0,3,1,0,0,0,8,11,PI,0,0,1,2430.0,1179.0,7296.0,23068.0,1556.0,35529.0,7776.15,4569,-7.86461,-42.5027,NE,239,137,0
221093,1,143,72,10,2,4,2,3,61,6,0,0,0,7,11,PI,0,0,1,11072.0,2925.0,15720.0,31777.0,3976.0,65471.0,9728.25,6730,-7.0283,-41.4058,NE,420,229,5
221100,1116,2177,17194,2117,291,865,1022,1196,3258,1455,3021,5025,8309,1079,6139,PI,1,0,1,50390.0,2897918.0,11647168.0,4391931.0,3030248.0,22017655.0,25458.5,864845,-5.08947,-42.8024,NE,69222,25767,1014
221110,15,386,94,93,4,6,36,23,17,48,9,14,26,34,85,PI,1,0,0,36662.0,20955.0,111065.0,206517.0,24101.0,399300.0,8976.06,44485,-4.58611,-42.8586,NE,3600,1223,48
221120,9,80,271,37,1,14,11,24,48,23,24,21,50,28,61,PI,0,0,0,441492.0,258278.0,411631.0,117388.0,238309.0,1467098.0,68053.55,21558,-7.23985,-44.558,NE,2176,646,30
221130,15,263,116,21,3,3,12,22,3,11,3,5,8,42,85,PI,0,0,1,21023.0,14942.0,109041.0,92739.0,22359.0,260104.0,12434.45,20918,-6.40342,-41.7378,NE,1478,832,9
221140,3,10,17,1,0,1,1,4,3,3,3,10,13,6,10,PI,0,0,1,2174.0,1510.0,8550.0,21488.0,1782.0,35505.0,8085.86,4391,-6.5494,-42.2483,NE,277,164,5
221150,3,38,4,9,0,5,0,1,14,2,2,2,4,6,4,PI,0,0,1,2775.0,789.0,6009.0,16147.0,1344.0,27064.0,8795.48,3077,-7.5979,-41.4677,NE,203,104,5
221170,4,4,0,6,0,0,0,0,3,3,0,0,0,9,6,PI,0,0,1,2467.0,1228.0,6652.0,22143.0,1404.0,33894.0,7596.13,4462,-7.23193,-41.9054,NE,177,121,4
230010,1,13,232,11,2,11,1,4,7,6,1,3,4,11,37,CE,0,0,1,11299.0,2624.0,26973.0,48680.0,4930.0,94505.0,8051.85,11737,-7.36095,-39.0485,NE,688,305,8
230015,6,12,394,12,21,1,3,7,7,21,2,3,5,19,43,CE,0,0,1,6249.0,19678.0,45296.0,61929.0,9335.0,142487.0,9544.34,14929,-4.22123,-38.7058,NE,1070,467,22
230020,34,10,89,33,8,36,7,50,30,114,3,44,51,49,178,CE,0,0,1,79598.0,83659.0,248652.0,235756.0,62030.0,709694.0,11329.55,62641,-2.88808,-40.1186,NE,5199,1810,82
230030,13,79,786,74,3,13,6,17,32,59,35,49,84,39,112,CE,0,0,1,56690.0,20863.0,167514.0,181166.0,36551.0,462784.0,8527.43,54270,-6.08952,-39.4484,NE,2968,1892,34
230040,2,56,48,20,1,3,2,4,1,6,10,4,15,11,49,CE,0,0,1,20963.0,3346.0,32577.0,67804.0,4728.0,129418.0,7438.27,17399,-6.5693,-40.1218,NE,893,438,13
230050,6,29,836,7,1,14,3,2,5,15,6,2,8,12,33,CE,1,0,1,6176.0,5094.0,22001.0,45653.0,2793.0,81717.0,6976.04,11714,-3.58379,-40.5436,NE,654,348,8
230060,1,7,78,6,0,9,8,22,4,21,1,1,2,9,37,CE,0,0,1,4191.0,2090.0,15980.0,33854.0,2327.0,58442.0,7703.87,7586,-6.99879,-39.7359,NE,573,299,3
230075,3,53,36,25,2,15,11,25,13,29,0,16,17,17,54,CE,0,0,1,36764.0,153264.0,128115.0,168990.0,30424.0,517558.0,11911.02,43452,-3.36324,-39.8296,NE,3576,1082,38
230080,1,6,15,27,0,6,7,7,2,7,5,12,17,8,18,CE,0,0,1,2385.0,2578.0,24102.0,31276.0,4084.0,64425.0,8761.76,7353,-6.77475,-39.9871,NE,463,266,9
230090,4,8,158,17,3,3,4,8,2,14,20,13,36,11,36,CE,0,0,1,9333.0,9717.0,33609.0,54992.0,6261.0,113911.0,7802.14,14600,-3.94545,-39.4362,NE,748,442,10
230100,97,78,1536,55,16,18,57,37,58,178,5,13,20,57,332,CE,1,0,0,80334.0,546498.0,1142886.0,357386.0,505172.0,2632276.0,32792.37,80271,-3.89969,-38.3899,NE,5843,2399,78
230110,72,398,892,37,30,143,15,45,276,113,244,439,736,79,379,CE,0,0,1,118953.0,284352.0,597812.0,268534.0,133228.0,1402880.0,18818.74,74547,-4.55866,-37.7682,NE,5058,2113,45
230120,10,28,358,30,5,7,10,23,18,38,0,22,22,28,95,CE,0,0,1,26725.0,8507.0,77575.0,105282.0,11875.0,229964.0,8688.06,26469,-4.36912,-38.8128,NE,1934,983,24
230125,1,18,278,7,2,1,7,5,4,14,0,1,1,12,36,CE,0,0,1,8028.0,6555.0,22680.0,44173.0,3305.0,84741.0,7749.56,10935,-4.74607,-40.8313,NE,641,405,20
230130,15,18,80,37,1,7,1,11,2,8,0,0,2,20,39,CE,0,0,1,19431.0,6176.0,44720.0,92960.0,6814.0,170102.0,7875.07,21600,-7.21361,-40.1362,NE,1832,688,22
230140,4,103,162,4,4,4,9,8,52,12,0,5,5,14,40,CE,0,0,1,40409.0,3339.0,27392.0,50453.0,3909.0,125502.0,10593.58,11847,-4.41269,-39.0474,NE,835,346,10
230150,5,35,267,3,0,2,0,2,2,6,0,0,0,9,20,CE,0,0,1,8543.0,1747.0,15514.0,30211.0,2791.0,58806.0,7500.79,7840,-6.31691,-40.1656,NE,480,248,6
230160,4,20,152,36,1,4,4,12,4,8,1,3,4,23,64,CE,0,0,1,20164.0,6277.0,73165.0,85584.0,11430.0,196620.0,8396.48,23417,-6.87131,-39.8711,NE,1451,673,16
230170,6,62,20,71,0,15,1,9,21,16,11,6,18,24,55,CE,0,0,1,18308.0,7904.0,79166.0,90549.0,13725.0,209653.0,8503.8,24654,-6.9339,-38.9745,NE,1586,872,13
230180,1,6,129,13,0,2,0,3,0,2,0,5,5,7,29,CE,0,0,1,6326.0,1813.0,14169.0,31027.0,2104.0,55438.0,8816.46,6288,-6.72025,-38.714,NE,348,202,8
230185,3,77,60,10,2,18,7,20,45,22,6,11,19,18,72,CE,0,0,1,32917.0,15403.0,52371.0,72883.0,10000.0,183573.0,10088.09,18197,-5.30495,-38.9135,NE,1380,520,21
230190,19,1310,809,40,2,46,71,129,659,100,403,166,599,90,642,CE,1,0,1,107363.0,120363.0,477563.0,244026.0,105090.0,1054405.0,17347.6,60781,-7.30084,-39.3088,NE,5920,2149,76
230195,9,14,88,20,3,5,5,9,13,21,0,0,1,17,61,CE,0,0,1,16162.0,10008.0,62639.0,83673.0,10901.0,183383.0,8177.63,22425,-4.2896,-38.6432,NE,1607,729,16
230200,6,43,475,53,2,6,2,4,8,19,0,8,8,22,65,CE,0,0,1,22687.0,9334.0,67951.0,83775.0,10722.0,194469.0,8574.48,22680,-7.17697,-38.7794,NE,1161,777,16
230205,12,26,323,14,4,44,7,29,0,26,4,3,7,13,36,CE,0,0,1,12462.0,4496.0,29676.0,59568.0,4203.0,110406.0,7352.07,15017,-3.0209,-41.1362,NE,1150,442,13
230210,16,33,95,22,5,7,34,28,27,58,0,4,5,47,149,CE,0,0,1,26955.0,16480.0,190136.0,133090.0,24037.0,390699.0,10928.65,35750,-4.32638,-38.8815,NE,2596,1157,30
230220,30,61,614,9,4,14,21,28,17,57,4,69,84,27,121,CE,0,0,1,339610.0,68757.0,221776.0,207318.0,35462.0,872924.0,16294.11,53573,-4.17781,-38.1274,NE,3326,1623,32
230230,7,185,90,22,5,33,4,18,53,39,10,50,60,28,61,CE,0,0,1,41902.0,11657.0,78811.0,122908.0,12924.0,268201.0,8229.31,32591,-3.05036,-40.1675,NE,2058,888,27
230240,12,97,775,42,6,7,8,22,6,32,31,28,59,36,92,CE,0,0,1,35565.0,29647.0,179236.0,195796.0,29501.0,469745.0,8623.92,54470,-5.11299,-39.734,NE,3270,1822,44
230250,14,340,2988,38,7,27,15,49,264,46,243,134,406,94,262,CE,0,0,1,43085.0,73045.0,285857.0,215517.0,58358.0,675862.0,13660.13,49477,-7.48898,-38.9864,NE,3890,1477,63
230260,22,124,246,22,1,178,14,94,14,119,48,30,82,48,175,CE,0,0,1,86270.0,91641.0,274208.0,219795.0,47889.0,719804.0,11306.83,63661,-2.89874,-40.848,NE,4841,1866,64
230270,4,28,334,23,1,8,4,8,3,12,1,30,31,31,60,CE,0,0,1,37740.0,8627.0,109264.0,96406.0,15493.0,267529.0,9754.59,27426,-7.07217,-40.3758,NE,1909,1041,24
230280,51,417,1288,130,8,31,59,63,627,116,125,160,310,51,202,CE,0,0,1,43751.0,64740.0,416524.0,304736.0,58945.0,888695.0,11541.95,76997,-4.35202,-39.3158,NE,5595,2575,77
230290,5,30,415,12,1,8,12,19,12,11,0,5,5,18,49,CE,0,0,1,25248.0,4306.0,44952.0,73902.0,6553.0,154961.0,8736.09,17738,-4.45609,-38.9052,NE,1292,579,16
230300,3,83,517,42,2,1,7,7,20,30,5,43,51,12,43,CE,0,0,1,25515.0,5545.0,40442.0,77495.0,5561.0,154557.0,6854.9,22547,-4.22554,-39.1915,NE,1239,518,12
230310,3,9,156,39,1,18,4,8,24,41,18,28,47,22,49,CE,1,0,1,36413.0,5893.0,43050.0,70737.0,7377.0,163470.0,8861.12,18448,-3.95091,-40.4759,NE,1076,650,12
230320,6,230,80,18,1,8,5,13,68,22,16,71,95,23,76,CE,1,0,1,34755.0,4874.0,61040.0,101021.0,8338.0,210028.0,7788.91,26965,-7.03439,-39.2825,NE,2032,890,24
230330,6,65,12,40,1,4,3,15,30,12,28,28,56,19,25,CE,0,0,1,27886.0,4709.0,38910.0,66652.0,6414.0,144572.0,7731.54,18699,-6.53334,-39.4966,NE,1029,636,9
230340,2,89,10,4,1,1,1,10,34,17,21,60,85,35,70,CE,0,0,1,12907.0,5210.0,37872.0,69575.0,5773.0,131338.0,7459.82,17606,-4.16024,-40.9416,NE,1243,527,17
230350,52,111,496,35,12,37,27,38,45,115,21,100,127,39,176,CE,1,0,1,125328.0,101099.0,355349.0,261050.0,76688.0,919514.0,12816.78,71743,-4.13007,-38.2415,NE,5093,2239,56
230360,2,101,511,9,0,1,1,3,5,7,5,5,10,16,57,CE,0,0,1,8482.0,3182.0,30462.0,72227.0,4654.0,119006.0,5749.66,20698,-6.12332,-39.874,NE,659,394,12
230365,3,11,93,2,1,3,1,1,1,22,2,0,2,10,38,CE,0,0,1,26061.0,3130.0,30434.0,49887.0,3608.0,113119.0,10937.84,10342,-4.64376,-40.2003,NE,502,324,11
230370,338,1553,7266,364,59,586,440,291,1004,1089,388,378,793,172,711,CE,1,0,1,46686.0,1814767.0,2812145.0,1200079.0,1046080.0,6919758.0,19147.09,361400,-3.72836,-38.6622,NE,26689,9640,326
230380,7,17,68,62,7,14,2,2,2,19,5,1,6,26,68,CE,0,0,1,21600.0,8915.0,72126.0,92515.0,10553.0,205708.0,8048.99,25557,-6.60076,-39.0612,NE,1486,1016,23
230390,3,4,257,15,0,30,9,10,4,26,0,4,4,12,39,CE,0,0,1,4026.0,3509.0,30980.0,52640.0,4416.0,95572.0,7312.88,13069,-3.0361,-41.2438,NE,998,436,10
230393,2,62,111,5,2,7,2,6,8,7,14,3,19,16,37,CE,0,0,1,8956.0,5069.0,52381.0,51991.0,6194.0,124592.0,9214.67,13521,-4.83946,-39.1347,NE,966,338,16
230395,15,20,235,16,4,2,13,11,9,33,5,1,6,21,44,CE,1,0,1,14285.0,14605.0,103578.0,78613.0,76647.0,287728.0,14198.96,20264,-4.30018,-38.5006,NE,1414,689,14
230400,3,31,710,35,4,38,15,19,23,45,21,16,39,17,60,CE,1,0,1,15046.0,7080.0,57805.0,87251.0,8782.0,175963.0,7605.58,23136,-3.55215,-40.6536,NE,1430,744,25
230410,30,271,1038,61,15,48,26,38,257,134,167,137,315,78,255,CE,0,0,1,74682.0,51490.0,400782.0,268331.0,56269.0,851554.0,11342.87,75074,-5.16809,-40.654,NE,5133,2929,93
230420,80,536,1212,137,12,28,39,123,306,182,59,85,299,201,454,CE,1,0,1,44539.0,201820.0,863188.0,474635.0,175120.0,1759303.0,13315.64,132123,-7.22898,-39.4102,NE,10927,4307,140
230423,5,123,74,11,1,2,0,3,12,20,3,41,49,19,37,CE,0,0,1,53371.0,5093.0,41557.0,73267.0,6044.0,179332.0,9928.16,18063,-4.41258,-40.9028,NE,1113,621,19
230425,7,80,33,21,3,19,4,19,29,26,31,94,129,23,71,CE,0,0,1,16414.0,11816.0,131924.0,103362.0,22344.0,285860.0,11514.09,24827,-2.91852,-40.1763,NE,2190,774,24
230427,3,20,172,5,2,0,0,0,16,5,8,0,8,6,24,CE,0,0,1,9734.0,1738.0,13845.0,30264.0,2101.0,57683.0,8013.73,7198,-6.02792,-38.3464,NE,124,220,7
230428,52,111,438,50,22,35,49,37,29,149,8,41,56,81,381,CE,1,0,0,19937.0,955461.0,1248144.0,306949.0,669375.0,3199867.0,59678.97,53618,-3.8929,-38.4562,NE,6237,1529,48
230430,2,131,884,45,0,8,2,19,66,11,54,54,127,34,59,CE,1,0,1,40493.0,5268.0,54827.0,79841.0,8031.0,188461.0,9689.49,19450,-6.92188,-39.5654,NE,1301,661,16
230435,10,6,375,26,3,35,13,18,37,54,4,5,9,21,69,CE,1,0,1,17968.0,29094.0,71348.0,90089.0,17665.0,226164.0,9338.67,24218,-3.79984,-40.2637,NE,1457,676,25
230440,3648,15277,79208,3110,981,3801,3417,2753,4030,10109,3052,11479,16105,6097,17713,CE,1,0,0,85752.0,7859881.0,39811445.0,9708198.0,9947458.0,67412733.0,25254.44,2669342,-3.71746,-38.5433,NE,184471,80717,2200
230445,7,70,158,7,5,6,1,4,10,11,10,14,26,13,44,CE,0,0,1,27860.0,15609.0,69733.0,66388.0,25646.0,205235.0,12453.56,16480,-4.45166,-37.7984,NE,969,440,16
230450,6,103,199,18,1,7,6,10,27,33,6,5,15,12,40,CE,1,0,1,7022.0,94999.0,74354.0,62496.0,29542.0,268413.0,19074.28,14072,-3.76817,-40.8333,NE,1178,497,15
230460,2,8,21,10,1,1,3,4,12,15,7,6,13,13,21,CE,0,0,1,10651.0,2106.0,18792.0,34785.0,3523.0,69856.0,9169.88,7618,-4.0439,-39.4543,NE,510,226,8
230465,6,16,105,4,2,5,1,4,6,28,1,1,2,14,35,CE,1,0,1,8021.0,4105.0,28714.0,61058.0,4078.0,105976.0,7359.99,14399,-4.04461,-40.7494,NE,814,501,5
230470,7,57,289,35,1,69,27,94,34,90,13,32,52,32,99,CE,0,0,1,47326.0,11691.0,123081.0,193491.0,19486.0,395075.0,7216.25,54748,-3.12307,-40.827,NE,4064,1495,69
230490,6,5,29,23,0,11,4,6,12,28,0,6,7,13,35,CE,1,0,1,6097.0,4613.0,27777.0,44640.0,4459.0,87585.0,7913.4,11068,-3.91826,-40.3856,NE,628,395,7
230495,13,24,144,44,3,19,23,18,27,33,23,17,42,18,61,CE,1,0,1,22871.0,10616.0,60639.0,99289.0,10295.0,203710.0,7815.77,26064,-4.04097,-38.6407,NE,1703,761,17
230500,18,74,270,13,2,13,7,23,97,46,11,37,52,37,72,CE,0,0,1,196952.0,16260.0,171889.0,144172.0,29590.0,558863.0,13750.88,40642,-4.15853,-40.7479,NE,3296,1396,51
230510,2,23,61,2,1,2,3,10,5,5,6,3,9,7,18,CE,0,0,1,8385.0,3505.0,31895.0,28445.0,3029.0,75259.0,14492.44,5193,-4.26288,-38.9324,NE,380,173,3
230520,3,23,1139,5,2,12,12,17,6,43,2,11,13,14,34,CE,0,0,1,19141.0,6363.0,48722.0,72567.0,6432.0,153225.0,7669.66,19978,-4.40998,-40.4059,NE,1118,804,10
230523,54,100,905,85,7,55,60,78,183,224,160,283,459,43,209,CE,1,0,1,87502.0,590696.0,486804.0,280037.0,254430.0,1699470.0,25238.28,67337,-4.11093,-38.4886,NE,6147,1838,41
230526,3,24,73,7,1,3,2,7,3,15,1,3,4,15,35,CE,0,0,1,15329.0,3802.0,30667.0,53427.0,5465.0,108690.0,8139.71,13353,-4.82086,-38.8243,NE,1017,379,31
230530,3,106,10,3,2,14,3,10,79,29,11,80,98,28,85,CE,0,0,1,85789.0,39351.0,76725.0,95990.0,14599.0,312453.0,12499.61,24997,-3.92442,-40.8915,NE,1835,853,26
230533,3,18,84,23,1,1,3,10,9,30,1,5,7,11,28,CE,0,0,1,11608.0,4596.0,28207.0,52233.0,4388.0,101032.0,8066.43,12525,-4.9704,-38.6366,NE,753,360,3
230535,7,546,474,6,4,10,3,13,27,27,29,62,92,14,73,CE,0,0,1,53113.0,91023.0,94623.0,94633.0,25267.0,358659.0,17992.33,19934,-4.71247,-37.3534,NE,1254,534,13
230540,7,102,2374,139,14,10,8,15,65,80,7,34,42,64,174,CE,0,0,1,56177.0,31175.0,242906.0,245712.0,37495.0,613466.0,9019.17,68018,-6.39668,-38.8557,NE,4438,2254,51
230550,85,337,2347,191,5,33,12,31,298,122,64,105,170,132,405,CE,0,0,1,145511.0,124461.0,849552.0,381144.0,196946.0,1697613.0,16562.4,102498,-6.36322,-39.2895,NE,6712,3655,81
230560,9,120,71,32,3,15,6,16,10,27,11,5,16,34,64,CE,0,0,1,68339.0,9946.0,65516.0,95445.0,8915.0,248160.0,9479.72,26178,-5.3883,-40.3089,NE,1438,951,26
230565,1,17,53,12,1,4,0,1,2,10,2,1,3,14,31,CE,0,0,1,15303.0,2329.0,23651.0,43218.0,3447.0,87949.0,7586.38,11593,-4.89804,-40.754,NE,749,486,7
230570,4,20,224,11,0,1,0,1,9,6,7,0,7,7,19,CE,0,0,1,13064.0,5705.0,46745.0,49982.0,8819.0,124316.0,9974.77,12463,-6.78306,-38.7182,NE,697,360,16
230580,9,53,1220,17,7,17,6,13,18,60,7,13,21,39,115,CE,0,0,1,65120.0,18307.0,175467.0,159968.0,27243.0,446105.0,10630.67,41964,-4.31788,-40.7062,NE,3051,1434,34
230590,15,96,355,30,3,8,5,10,21,58,0,9,9,21,69,CE,0,0,1,25296.0,7465.0,92937.0,140570.0,13462.0,279729.0,7329.28,38166,-4.53877,-40.7124,NE,2430,1530,33
230600,1,44,855,3,1,8,3,4,62,4,29,8,37,16,48,CE,0,0,1,20769.0,7106.0,51831.0,61863.0,7838.0,149407.0,10450.22,14297,-5.81281,-38.2923,NE,853,545,10
230610,5,20,1512,48,3,13,7,14,12,32,1,3,4,21,49,CE,0,0,1,13756.0,21350.0,51388.0,91653.0,10402.0,188549.0,7805.48,24156,-3.74776,-39.7847,NE,1606,639,19
